Code,Pro_name,Unit_price
7711,RPJJTOLA,17.05
7712,CYDUZIMK,69.38
7713,ESZULEYU,110.89
7714,KZSKUGUX,64.12
7715,WIBFLEHM,102.21
7716,XZCOKPCC,97.43
7717,MWTDHMKU,107.39
7718,DGCNNQFI,8.13
7719,KSFBHUNA,39.42
7720,GSJMGXYL,102.09
7721,GLEQQXJU,67.76
7722,RFCFBOCE,19.47
7723,YJDCSGRC,28.86
7724,MXDFDHXF,56.11
7725,UMHIYANA,38.52
7726,OXVLKIOD,108.01
7727,AYMVWWDJ,51.76
7728,VZBZHXQP,28.53
7729,XDLXWMIY,69.29
7730,IXSWFYHL,67.21
7731,HSLIRAKE,71.31
7732,UVZERMRE,117.6
7733,KZQHURYO,21.56
7734,KLDPBNJU,13.71
7735,WGFOEMKL,41.37
7736,FGPIQYYW,94.01
7737,EQKQICZU,72.91
7738,TEVMLYJF,42.24
7739,HPJLDSPB,11.81
7740,PGQPPTFL,4.11
7741,DGPJTOSR,31.47
7742,HNSLCDIY,20.57
7743,XYGGILTJ,56.91
7744,EQGHRYUM,94.64
7745,TNFRXSJK,64.36
7746,MXMYYQVH,93.64
7747,GMDCZBQT,78.4
7748,SNOEAZQV,91.69
7749,BCCMIZIL,31.63
7750,RQHESWJK,48.17
7751,FQOZDNGH,84.67
7752,HVZSCTTC,76.36
7753,PUMEYWRU,21.99
7754,OGGNBPLL,21.91
7755,XXPVHOXM,57.19
7756,ABMKCGHH,54.51
7757,HTXVWRFU,55.83
7758,YAWDHJTH,27.99
7759,MROTTCDX,14.1
7760,FAMVISGI,63.1
7761,EEITKOSN,21.23
7762,XQGVOAGM,33.39
7763,ACSUSVIJ,43.04
7764,PJALOEZP,108.79
7765,PEOCVKEV,108.15
7766,NAWZCHRY,20.27
7767,MJSRUUFJ,99.51
7768,GIFETJYI,28.94
7769,GNVZGGSR,104.92
7770,EMCINTXO,113.47
7771,FNCAWQTC,45.67
7772,VRBRGRSX,101.29
7773,AQYPOLQO,31.39
7774,TXLXCXMU,13.95
7775,MFDJGIHH,106.0
7776,YFZYHIXH,81.68
7777,ASXXBJSE,31.54
7778,ITWQBNHC,117.99
7779,YPLMMOKZ,108.94
7780,SSTGAQII,12.64
7781,DJYAMVSW,51.01
7782,NPPKBUIV,13.96
7783,VTCXNHJN,20.12
7784,BXYDSDBF,88.16
7785,PNEJFLIO,119.25
7786,JNQSBNOB,80.86
7787,NQMKNYQP,60.83
7788,JNDCCXSF,97.07
7789,ORMDSJIH,39.8
7790,TVUDTAYN,11.72
7791,FVEZWRSZ,14.2
7792,VWECHCRE,5.86
7793,QYNEQNWB,77.15
7794,MNKGYYXA,5.81
7795,BQIVQGWY,30.72
7796,XCTATPUF,113.18
7797,KOJGUDJZ,14.43
7798,JPHHJDJR,42.64
7799,EADVKQKG,70.56
7800,NWVWMGAT,66.93
7801,HJKUFSFV,9.27
7802,LXYGJBFZ,117.34
7803,LPEQHJKM,107.17
7804,IGHSVWKP,39.39
7805,FTYWMYZP,115.54
7806,QKVEQDGM,109.87
7807,KHCLVIIU,8.47
7808,UVHYKZRV,5.58
7809,ABTKDJKU,20.51
7810,AAGDLFBY,3.17
7811,YTXEJBIR,94.86
7812,CGLTDPYX,120.01
7813,BOJGMXUD,25.88
7814,ECTEEYIZ,77.73
7815,RXGWOGTE,21.24
7816,ITYVNTQU,63.97
7817,MAEASOJW,13.18
7818,FLNTCQME,72.3
7819,PXJNLEZE,69.39
7820,FYLBGQTY,105.75
7821,JTCHAGDC,39.23
7822,ROKBEQDJ,92.42
7823,BIPPKFUS,24.82
7824,WLSYWVUU,84.32
7825,RXGUXECZ,23.88
7826,NSFCJYGQ,23.82
7827,LCWLJRGN,114.68
7828,LYVQZRIX,49.03
7829,ICAEBPON,96.76
7830,CEJSEEIL,44.9
7831,BOCXWRNT,94.81
7832,OZVOYRFE,102.28
7833,SJKPXPZZ,4.94
7834,VABVVWMV,13.81
7835,JZKDZEPZ,54.95
7836,LGCDSQDE,115.41
7837,YIKBNSBA,61.57
7838,ZLYBDCYC,96.52
7839,ZDVTKWPX,29.08
7840,RHXNHFWW,116.39
7841,SWHWLKHS,83.37
7842,QJJAZOBV,17.5
7843,GQOQDTPP,78.87
7844,LGTWRTDL,82.48
7845,URZAMRJE,80.42
7846,VTHHFOMD,93.15
7847,CXDPTUFH,64.84
7848,SSKRVLCX,55.08
7849,KKWSTTPC,53.9
7850,AFVOELRQ,53.4
7851,WXLGIHHL,71.21
7852,VWKBINJV,31.3
7853,DDKARNSW,46.66
7854,VNVBAMIL,91.95
7855,CDHDLUZL,89.11
7856,XBRWWCCT,5.57
7857,NFHCMBDT,90.06
7858,NEIOYNQY,90.66
7859,JSZXNECO,113.53
7860,CCORUPTY,89.22
7861,TQLFFIAD,54.91
7862,PSQSFYUM,71.31
7863,ORQBFSXB,22.28
7864,GYTNENIP,47.02
7865,VYANOPZA,13.73
7866,OCDJKHBI,52.92
7867,OMTZUBRA,68.24
7868,CLHKOGFU,112.98
7869,UNUCRSFY,99.4
7870,LKXLIWSP,115.58
7871,RRBQELWJ,84.4
7872,GPXYHEIW,106.78
7873,MLXHONQS,22.63
7874,EZLJSFEV,63.01
7875,TRSUHSIX,89.7
7876,GDGKUOZV,98.21
7877,LMQHONQG,26.9
7878,JKCLODJG,96.18
7879,YQBPEIJU,42.52
7880,UIFWZBPX,116.11
7881,CSSIDTJN,56.08
7882,YSKLUNUH,43.8
7883,KOXQMYTP,113.16
7884,QFVDVNPR,62.55
7885,VNKWXUAJ,23.57
7886,BMSKDXIE,28.24
7887,RPBWBNAM,20.37
7888,CJOSYLCH,1.94
7889,FVWSLZRH,66.77
7890,MBNTKGFT,33.79
7891,HEAOLNCU,59.53
7892,TPFMZOAM,9.78
7893,VVIMFSRA,42.94
7894,ZKUDMQCE,85.0
7895,NLXATZPD,7.55
7896,WBQTFPHQ,66.35
7897,PCDBRHQF,93.43
7898,STIZCRHW,112.96
7899,DROBBASZ,75.98
7900,XMSYGOZD,112.11
7901,BDCIEILE,107.65
7902,BXFPLWXK,116.13
7903,BITTMSWO,97.91
7904,KMWWIVQR,81.37
7905,MKEIWOBF,58.48
7906,ZVZJZJWW,77.56
7907,BWCZFHEH,108.37
7908,YSEWNDRE,55.15
7909,HAUDBPVL,63.67
7910,UQIXWQVY,110.21
7911,CGKPPXDR,104.24
7912,DGZSGVHC,52.36
7913,OERFDAAY,8.72
7914,SXLIQBJO,117.36
7915,MUOCWWBV,61.27
7916,MOZFSERM,42.2
7917,BXKHVKSB,54.67
7918,HHWEDUFV,118.21
7919,TQPNQDYX,33.51
7920,YBBGGTTX,59.93
7921,RHLKGIET,58.88
7922,HQWIQNDF,118.43
7923,HZWTUWZP,85.6
7924,OOSHQOGQ,113.41
7925,BVSWBRMB,106.46
7926,OSTFZNOK,91.62
7927,XGSNJOFR,116.46
7928,JBAHPNHO,5.75
7929,YUZRMNTG,2.72
7930,MZDAKTAT,97.39
7931,AKXDDUNR,11.88
7932,CFIVDMOF,43.27
7933,BNNBJSWK,6.75
7934,JSABMCBA,75.56
7935,XXYUYSQW,79.3
7936,BBVIRRYD,65.75
7937,WZSJTEIA,28.22
7938,BPOQATDP,73.34
7939,OVJHPGCW,52.44
7940,IRWBMPCO,71.32
7941,LXPMPFAK,67.59
7942,FWHCISMR,64.55
7943,HXSAGMOQ,91.97
7944,RSBBZJWM,83.89
7945,PSRCJQNQ,96.02
7946,RVDGGMLE,101.99
7947,LYTUWAUS,113.68
7948,BTBYWOGG,101.91
7949,DVOYCJVM,47.81
7950,EVVEUEPX,43.75
7951,DKIDRUUF,57.5
7952,FGVECFRF,103.82
7953,FZVQZYLT,78.48
7954,BZBONAPF,102.4
7955,YKMTGPRP,114.54
7956,CSOEBFZJ,28.99
7957,HWUKZNIU,7.16
7958,AOYBNSUG,53.84
7959,UUIEKDPW,74.68
7960,JJDLBPZT,98.28
7961,SKBHGODT,64.69
7962,LGDSMDEJ,30.04
7963,EKCFKITA,25.94
7964,GEINBLLE,84.93
7965,CTNITDAE,92.38
7966,GVCVQSPD,101.03
7967,EFPBAEAR,82.71
7968,ZASSHKMB,13.6
7969,HLIIMHFI,52.06
7970,HDCMSAJS,44.0
7971,YYVLGBKA,35.43
7972,DFKDCMXM,18.86
7973,BDMUIMOK,102.73
7974,TJECCIBN,60.58
7975,FSOBFFKI,72.79
7976,ITJYLUZI,22.1
7977,JHUICLSX,109.65
7978,YWLXJOFJ,77.39
7979,XFXLDFAT,50.95
7980,WJORVWED,62.23
7981,KZYOEBQX,32.18
7982,ATWSMXOK,29.22
7983,NTGLQCQG,102.14
7984,DPOWJPND,50.63
7985,GWCANGIL,36.27
7986,WSLKLEVX,50.09
7987,INFFYUAC,119.27
7988,NTEZBXSK,63.8
7989,UNMSBFXN,109.36
7990,ENTCEUJF,1.66
7991,UIBBPPND,119.84
7992,KSVXPHNB,34.96
7993,UZONSYSX,0.91
7994,QNUHPZIW,63.25
7995,SKOVLXWJ,83.66
7996,MGKESFIQ,36.15
7997,HHIWSBRZ,13.69
7998,YMVQNVJR,13.65
7999,TWFJGARH,25.33
8000,FCFOMKJR,32.76
8001,NOGNHVWN,105.18
8002,UXRPJMCH,38.44
8003,WYLQAXCM,107.91
8004,QVWBELGP,116.53
8005,ZLSXPBOQ,8.96
8006,XHMZIRLI,53.73
8007,NWIVYJAP,48.11
8008,WRWVNVIP,119.42
8009,TJZVLMTS,79.39
8010,EJNRRQXA,110.75
8011,UQXIMZCZ,74.86
8012,XDACSTTW,10.76
8013,LZNONLZE,98.39
8014,HELCNYEE,81.25
8015,ZIIEAGBX,12.02
8016,YMUHCJMC,107.47
8017,CTLGXUTU,77.27
8018,KONFWDHE,16.82
8019,MAVGFMLN,97.96
8020,QRYONLUC,33.54
8021,ZFRDZYKF,5.8
8022,QFLIDDVC,28.12
8023,JRZDCVAH,22.81
8024,FTMRAFUT,22.38
8025,OMKFFQND,30.93
8026,VURESFUY,8.92
8027,USVMHDQG,116.67
8028,FFEWCMKK,47.06
8029,JQKAYUXE,4.8
8030,AKNRAIZR,97.18
8031,EOYWOACS,112.77
8032,TZWUUQOT,70.83
8033,TUVWNVHZ,87.95
8034,GFETJLSO,8.5
8035,BCPNVNRU,42.46
8036,IMOATRHS,4.74
8037,YGXSDROC,14.17
8038,IKHGRDZU,27.51
8039,PVOUEERZ,117.56
8040,VNYFBSNT,69.01
8041,GNJDMAFY,65.32
8042,DZYHDYDN,73.91
8043,OVGSDTSH,53.62
8044,EKRGHFQX,116.29
8045,GOHGFTKX,66.12
8046,LOLRFCYJ,85.32
8047,MPNOBULT,100.3
8048,YVPYJZSC,66.25
8049,TOEDBVPJ,36.94
8050,OSMUGFEP,90.51
8051,UJUQZTBC,25.23
8052,BDJZHTNL,2.24
8053,RWIJVAQK,110.1
8054,PMSEMIFM,26.78
8055,RUGAKOQE,85.5
8056,LQHXPZJR,31.71
8057,YYGLCYIG,65.61
8058,SGQDPRQM,22.88
8059,UWTKLJKM,22.37
8060,MADZQZQU,20.53
8061,CCTDPODW,62.71
8062,ROLGNMTP,13.32
8063,YXTTZPEH,28.33
8064,XTFXEOXI,27.49
8065,MYQGNVTR,91.5
8066,SHTYXSXO,90.85
8067,QRFBVCAS,106.67
8068,LORSXDUK,104.42
8069,YXPLJGST,47.42
8070,IUUHZVMT,113.1
8071,IDOQYDSB,90.35
8072,YSGZNPUQ,78.48
8073,DMKICSZK,3.48
8074,BZMALNGY,69.31
8075,HUAOJPWL,88.19
8076,LFSNGVMG,115.2
8077,ANOSKTRX,45.27
8078,OHYOJNZQ,46.24
8079,YXVCGNWR,37.71
8080,VXPJPFAY,30.93
8081,IDDEPFOQ,89.67
8082,XIZLDBEP,101.67
8083,TTIQKORB,83.99
8084,JXBMMRGZ,42.31
8085,AECWWDNV,99.46
8086,VTKWJSSP,19.82
8087,DBVJEWNR,79.25
8088,IACASQCY,33.7
8089,FHSEIAUF,107.85
8090,GSQJOQYE,6.74
8091,WEFCDSJK,78.9
8092,HANROBBZ,96.24
8093,EVNMNGZB,117.78
8094,MEJRIWCC,68.98
8095,KVJTLKHM,119.76
8096,MGAXSVKJ,70.71
8097,HJFJALYU,39.71
8098,IDSRURFF,90.11
8099,EKVLNOUL,113.44
8100,CJLTGBEC,56.73
8101,OLDBZUVN,51.22
8102,XFDGDDSJ,19.74
8103,XXGSIYJE,26.48
8104,GDUWPEKH,65.83
8105,GCMTYKBA,37.44
8106,KZEVVBDW,75.52
8107,WHZNJYWR,64.47
8108,JORLTOWP,11.57
8109,QHTPIGJP,98.62
8110,BRFQXALL,4.32
8111,AMSTAKNK,111.42
8112,AKMRBQFR,102.65
8113,NQHWPEJG,115.31
8114,DHJABKHM,108.76
8115,XRJQAHYW,13.04
8116,HKWWDUYG,54.04
8117,MVOOZORG,78.93
8118,UQWNRHGS,26.92
8119,WSZBODFI,119.27
8120,AGMSNBGK,115.77
8121,SQZCIIMO,19.25
8122,EIUJCNIW,24.85
8123,OGXBLCHH,31.38
8124,XPDEKRMS,79.56
8125,JZOLBTGJ,91.92
8126,HCVDAGEF,58.51
8127,AOJBEURC,54.83
8128,LENGPBBL,36.55
8129,UMRBSEGT,69.95
8130,LONKUCAO,3.52
8131,RMIHLCDP,115.95
8132,KAKAWOME,81.01
8133,GOYKCDLU,80.55
8134,THBQZSKX,18.18
8135,LZCXZSBW,13.65
8136,XWFYMWWC,16.87
8137,SSUSSGSO,69.99
8138,PUWNRWXJ,23.45
8139,CMCKUQAE,8.17
8140,LTXCVQNN,86.84
8141,UUUQIINZ,103.03
8142,JUWKCDMB,57.06
8143,VYNCEUTP,85.81
8144,HAPGVSED,14.5
8145,UQFFUAGW,12.41
8146,VKEOGUOW,50.2
8147,SIWVQPJU,14.29
8148,CEGFZSJK,119.45
8149,ZBJVTMDJ,53.17
8150,LMFZFYNR,53.77
8151,GFBXRDSC,101.3
8152,PFUAMZDC,64.02
8153,VAZMAHWQ,58.56
8154,PZMTUEVF,86.25
8155,FVLBSWPZ,9.66
8156,USQPRYNT,49.5
8157,QJENMCRW,90.06
8158,YKHTLUJG,109.9
8159,TPVGVIND,91.9
8160,GXEYKYKW,35.78
8161,VFLPYREI,47.87
8162,MCAYKBXM,44.63
8163,FOTIEIIK,1.71
8164,KHFRWTCN,71.76
8165,TJTTKGVP,8.16
8166,XBLTHOQZ,79.3
8167,DGDPPKIR,21.02
8168,GMJFETSB,109.41
8169,DMULRCDR,116.27
8170,XMFTZXAP,13.95
8171,GWDQXDAH,73.85
8172,BKEHXACU,36.19
8173,IVRZVIGR,63.65
8174,VQIWZZZZ,74.35
8175,BHUWUJIC,90.53
8176,GVSIGPGK,7.94
8177,IBHFIZUR,33.9
8178,JUQWPHIX,52.36
8179,BPOEIJMM,18.37
8180,EVRYZAGW,119.93
8181,DXQTHCCJ,69.87
8182,TDJFZVMR,100.08
8183,PHVAPWDM,14.91
8184,DQBPRUTO,91.37
8185,KSQUMWHE,50.59
8186,YVYSYHDD,93.72
8187,BZPHHNPT,12.64
8188,PZOFRCJY,75.4
8189,PCUMFERQ,110.94
8190,RHRYTSNP,19.68
8191,MZDZHUVJ,82.8
8192,TZWLJENE,114.67
8193,LLOQMUVO,26.32
8194,WDEYLUPI,59.4
8195,PKILUTYN,23.37
8196,SPVQWXYF,75.89
8197,QGTQVWNA,88.57
8198,APPMGDVK,5.81
8199,LEMJEZPH,105.96
8200,SAJGZGTZ,48.36
8201,SGASQBRV,48.44
8202,AYRUOPCI,55.01
8203,TMDTOPXX,44.82
8204,MHOUVRIY,45.43
8205,FIVMWVCG,78.52
8206,CPWBBZWZ,2.16
8207,IFILDHMJ,115.16
8208,KPOYJQKK,80.25
8209,MNSFANRD,91.85
8210,XMBMULST,20.33
8211,JMYHSRRK,64.88
8212,BIBSLVEX,55.09
8213,LPPWMOAZ,70.35
8214,VWNCNSHY,74.86
8215,TJAKJNCJ,48.57
8216,CDBCSLHS,24.24
8217,YWLBXDAL,22.63
8218,HJBZSESM,83.67
8219,HNXUSVIN,80.06
8220,SGGZBHQB,81.04
8221,WGSQUFRH,40.0
8222,BGHGOPPE,24.23
8223,HGMZLMSH,46.64
8224,GDZUQIXU,50.42
8225,TYWLSANN,98.69
8226,LHICJUSR,45.5
8227,AKLBIUYK,32.7
8228,MVUGVWVQ,2.25
8229,TSCWZYYH,12.18
8230,PBWSPTPY,59.2
8231,INIZYIIH,99.39
8232,PKZZRBFP,103.45
8233,PMXDSCXA,29.73
8234,FHGUOXWZ,106.75
8235,MZFQMLNN,17.0
8236,TGPFIKWL,7.45
8237,HHXNEADD,47.14
8238,OUTFCSBY,46.89
8239,PPDVRHUO,95.58
8240,FVWXROBJ,12.58
8241,YQOCAQPW,36.46
8242,BYDZWMQX,74.65
8243,DNQGTJUC,99.75
8244,OFYAMREE,109.44
8245,GEJYTCMO,112.58
8246,LVRXVAGK,16.02
8247,DTTRMETD,51.41
8248,MASCJFTA,105.84
8249,AGOQWZXB,73.27
8250,BGFCKQDH,48.61
8251,CWZOVFKN,97.87
8252,JGHDFMVH,101.08
8253,HDPPQGIC,108.63
8254,WOVMIJRM,13.41
8255,GNAMVDQH,45.58
8256,BAMGLKLJ,9.48
8257,FNULLTOZ,108.43
8258,EUHPFZOO,100.96
8259,PYRYGJXX,24.55
8260,TEDPEXQM,40.98
8261,NVCEOOXB,97.1
8262,VMMNHIBE,71.39
8263,XVAYROOD,88.61
8264,WDYMVMPO,70.51
8265,BYMUZQBT,38.38
8266,ZGOZELWI,11.63
8267,MGGIRXWT,92.72
8268,IRCCLKBN,70.64
8269,BPFVNVFZ,39.2
8270,CXEAARET,96.96
8271,HZMDVDWE,69.98
8272,FBJRUJZY,113.41
8273,IIDDMFFA,87.19
8274,ZOPVQGYM,37.41
8275,NUFWDFSM,44.06
8276,TCUFHKYP,36.23
8277,GYZAWWER,23.09
8278,OHFZPEYU,32.15
8279,CRXTSELM,56.46
8280,XKSWZEXF,92.47
8281,TLGAMDMO,14.45
8282,RTITFKHU,42.51
8283,MSSDLFRZ,43.02
8284,JNCKCXHP,50.63
8285,RKKQQAZY,29.96
8286,ZKASHDXU,73.07
8287,NPKCRKBN,39.62
8288,ZVLOMIQD,53.92
8289,GPAKJUWC,68.69
8290,XDOYXFMC,117.62
8291,ZKTUNXXL,110.21
8292,PIVWPKEL,11.07
8293,QGDPYGOA,11.65
8294,OYPEMHNJ,60.18
8295,AYVDPDAE,108.1
8296,HZIZPKLG,115.09
8297,JVEAAIPN,101.06
8298,GZYNEFLP,104.75
8299,EIDEEUKJ,4.25
8300,MYGVUOQS,6.25
8301,ICSHCGFZ,6.22
8302,LUYZITQH,109.05
8303,IQBYJKIN,55.75
8304,XXQTKLTA,24.72
8305,UJLYSOSK,78.84
8306,WIGGWALH,48.37
8307,RAQTTFVP,59.6
8308,RYNMUQXK,63.91
8309,FFEIAIFX,101.43
8310,UTKEZBIS,94.29
8311,YFAWPKLV,15.41
8312,XTAAPIIN,34.18
8313,YUOSUZYU,117.38
8314,YDSRBGXD,82.6
8315,PMOFISLD,88.27
8316,SBWONGGJ,1.66
8317,CXLQQTWT,99.5
8318,YYJUJOVC,23.09
8319,GAFYEWSU,117.15
8320,NCFUZSBT,51.26
8321,WOFYQZUP,25.36
8322,AVIXVAAM,13.91
8323,KTADOHOO,57.92
8324,OPIVBZRG,65.58
8325,IVITIMWL,77.99
8326,XFZYZZGN,25.57
8327,YLMPUYOB,80.19
8328,EZWYUMUW,118.42
8329,JTZPQTLB,67.01
8330,NTFNIEAE,54.66
8331,DBKPSSFD,88.12
8332,ZKPOGWTQ,77.87
8333,TMNISJAP,16.82
8334,ZSBMHPQL,95.93
8335,FZZRRMPJ,32.08
8336,AHEVIPON,54.27
8337,YQCUFLGB,113.52
8338,HLMCBHLT,44.03
8339,CIJWVYQJ,76.18
8340,LLUCRBTN,60.02
8341,URSPMVTQ,25.03
8342,DEDLCYIQ,87.76
8343,NNDIYDLT,79.76
8344,CBYRPDVW,92.84
8345,DGRWFIDT,76.56
8346,HFARWMAT,56.86
8347,CQTQPCVP,117.6
8348,SYHNGRLP,18.52
8349,KBCWJSSA,14.17
8350,IORQVGAF,108.96
8351,TSIOTMEF,58.99
8352,ZQSPKNRG,31.45
8353,RUXSJJCS,61.83
8354,WVSATUJQ,105.72
8355,YEHYLYHY,17.18
8356,BRVOQZWR,113.88
8357,LMLNMLXR,102.86
8358,QCWIWROZ,67.12
8359,OPUOEBKT,49.22
8360,OXRNILJP,10.45
8361,QHPNUMSM,95.94
8362,NDDVSNBY,113.44
8363,JRZPPBEC,22.45
8364,ODQBXNPQ,1.72
8365,IZUITCKU,73.63
8366,POAJHSQT,69.24
8367,HTJDLAWG,111.95
8368,RFPLIZDZ,119.36
8369,SJUDBBRF,2.33
8370,IWMFXCRO,67.1
8371,FWXIGQQF,117.54
8372,CPHDHSBP,7.93
8373,BFVAHYNY,30.19
8374,BUIBBLBZ,19.83
8375,EOSPYEXA,53.62
8376,XUAJQDPW,115.08
8377,XPXJOQFX,103.46
8378,WTXHHBSE,35.01
8379,IFDFLUVF,28.72
8380,GSWXNXDW,32.94
8381,WYPMRMTL,106.67
8382,GBIFELAT,39.05
8383,FSJUZJGB,106.29
8384,KVVJKIME,3.95
8385,QHFVLDCC,47.25
8386,QDLWJNNO,114.19
8387,FSDWHXBC,104.72
8388,EVIWXPXE,24.89
8389,ASZJGTFV,94.46
8390,SXORORPY,75.06
8391,LTXKPQML,52.27
8392,HYVTGRRT,16.21
8393,ANWRMPCP,91.79
8394,OMQNUAXD,107.98
8395,HZYTPKBN,8.87
8396,SLUWZRAS,37.02
8397,EHUFUWTN,34.4
8398,YXWFNJYF,4.4
8399,GACAEILS,91.4
8400,WHFDVNZP,12.35
8401,OQDPYSFC,101.26
8402,ZQJGGEMN,30.5
8403,IKFBCSWI,77.85
8404,CUADLIGU,50.39
8405,GXNEBHFB,78.83
8406,FJRCJSFK,56.3
8407,SLFAQFED,116.7
8408,FZMXYUYF,118.12
8409,CIOAGMVL,2.26
8410,SLLJEVPH,11.0
8411,GCVPCCAO,116.91
8412,UEGIDNXG,77.1
8413,HWUZVHEC,90.06
8414,NORPSSPM,33.2
8415,YCHWJDJL,69.04
8416,ZRDGBIQV,113.38
8417,XTJXPLSR,111.73
8418,QBLSGGQR,80.55
8419,DGQSZATK,71.6
8420,IMZWWLHE,51.39
8421,VHRPWWBB,3.05
8422,MBXSKRDF,59.48
8423,RWVVJEOO,1.26
8424,PLVIBBVO,98.3
8425,HDXOQCWT,119.71
8426,DNVBVLKL,8.99
8427,VDSNTQYD,64.22
8428,GGVSHSZK,36.16
8429,OIPOUWLT,33.28
8430,ZCGRIVVN,29.38
8431,KCMRISXD,82.09
8432,DKHZTNQJ,117.27
8433,WSVDWDEN,47.44
8434,KUKWAZWD,68.42
8435,TRCDHWEE,68.11
8436,PWRCGPNO,52.81
8437,SZOBVVEQ,47.63
8438,PMROHDRN,112.41
8439,JRYKJRAV,65.35
8440,LPTCPREF,87.29
8441,XKSUQALW,50.32
8442,VJFKKRJY,65.55
8443,MRPPUJKI,105.04
8444,YRWLACSE,44.86
8445,ZBRJJUQN,11.1
8446,XICVUUZT,47.03
8447,KTNSGYCC,87.36
8448,NKASPKJA,25.92
8449,UMJBABFW,108.45
8450,TTOQTUKS,80.46
8451,QKFCSHUQ,87.92
8452,HORGGFGT,44.9
8453,GFKPRUTI,26.99
8454,NIESJOXK,105.49
8455,ATGMXDDD,106.49
8456,RMVUPYYJ,49.44
8457,LWVCHESN,94.43
8458,PNHJOZBZ,32.44
8459,UIEXGOLI,105.9
8460,LVNYMYOA,66.09
8461,MLWAFSGQ,25.71
8462,QKYEKLOP,68.14
8463,FJONBCND,84.02
8464,ODFWBHBX,48.29
8465,DIAOWAPD,21.58
8466,SMQBKYSG,7.56
8467,BSKVVPMU,43.38
8468,LCXMHQKP,84.77
8469,WVWXTREU,90.58
8470,KDWINOOT,37.83
8471,WPJJLJJU,79.59
8472,EWCQAVYP,14.96
8473,YQCSQIXG,54.36
8474,PXFKPBEJ,36.3
8475,GTWIKQBF,84.88
8476,PNWSZBON,95.88
8477,NQRXAIEI,81.57
8478,DLMGVAFK,89.58
8479,PIFWKZLX,51.81
8480,XSWJENWB,43.04
8481,MFXZYICW,52.57
8482,LIYPFTIG,107.46
8483,IEMLGCOO,19.89
8484,ENKSCWGR,90.85
8485,LPWXVGQK,29.78
8486,SFUIDAGH,84.47
8487,JRRFNHOZ,4.52
8488,NZAMLOZQ,103.88
8489,XNXROGHJ,92.98
8490,EAPPNVBK,23.86
8491,PDPUWDJJ,115.07
8492,CWQGVKCP,59.72
8493,OJTGDSWE,74.55
8494,UJQYZDVI,95.91
8495,QCKAPIOP,59.78
8496,IPTDBDHS,76.95
8497,HEXWRBRK,91.61
8498,DEINIUPD,88.55
8499,BOKFTCVR,110.48
8500,DLLFBVMW,73.81
8501,QAOXISCM,105.87
8502,VCEJLBUM,103.85
8503,OOUCDPXT,68.94
8504,GTMWIBUR,93.23
8505,LDWNZINB,113.16
8506,ATIFWJAJ,107.79
8507,UBCGRHVR,69.16
8508,DHKTURQZ,59.29
8509,EWXCKBVC,20.77
8510,GRANYIJD,26.33
8511,PNZMHQJG,24.61
8512,VJTAEKAV,59.32
8513,GOAKEJYK,116.17
8514,EWUYQJVZ,2.26
8515,ZJDVVUOS,99.79
8516,AZPRXPUW,74.09
8517,LUURYYTH,118.8
8518,AUNDSOWZ,1.59
8519,ZEMLXHZT,100.53
8520,LQPUQQCD,102.55
8521,NVNAXDQZ,73.08
8522,KEJPSBHV,117.75
8523,GQLXBUUQ,78.65
8524,XEJTUEYI,32.72
8525,SKBWSWMN,105.31
8526,UWASYSAY,63.26
8527,ZRHWDGRR,97.59
8528,GCZOXJRZ,48.48
8529,CNOASONK,68.6
8530,ZILSHWTQ,5.24
8531,ASSRQDYA,25.95
8532,WSWHSMPB,7.81
8533,UZCOBTIU,93.9
8534,ALYIUWKE,42.05
8535,SODBBWHC,9.78
8536,OPWZKCFZ,56.62
8537,YBGWRLDY,56.79
8538,TKWWMNDY,119.38
8539,DPYJMZKK,10.36
8540,GUIMQBTD,96.19
8541,MSHYLVGP,69.84
8542,MKIQTDGQ,109.69
8543,HTTXQPGR,1.79
8544,RCXLOGWC,104.48
8545,ELCWADBE,59.9
8546,EILRRQBV,111.92
8547,VBHSRBBU,51.81
8548,DEXVKWET,49.76
8549,RVKYQULN,11.67
8550,FKRLIFES,92.27
8551,LIPNFYUR,35.97
8552,FXBMIVUZ,59.31
8553,LGHYSURT,28.86
8554,AXOYACCJ,90.13
8555,NYFOKKWE,101.31
8556,FYVWXBHV,109.96
8557,OTUCHMWS,98.92
8558,PAELSHWB,50.53
8559,GGYJASOP,72.23
8560,FRLQGDQV,33.87
8561,ZETEOVVF,117.36
8562,DIJSHAJL,45.59
8563,RLQXQBPY,7.54
8564,BPTVCPZU,116.46
8565,QHNHBOBC,10.3
8566,NFIHFIAJ,103.44
8567,KPWXNCLY,112.55
8568,PRYWHLIA,96.88
8569,DCDYZVRJ,34.18
8570,MVVAUCVU,65.49
8571,CUIPSJOJ,9.4
8572,ZKGXYQQY,89.05
8573,FHNHSGNG,37.5
8574,MLFNPQUO,1.26
8575,ZWMFUSVV,38.02
8576,ADOIJOZD,105.54
8577,UFJGQFXA,108.78
8578,GDBGWJZZ,109.84
8579,PVPADDCF,92.28
8580,WSYRKNYY,76.22
8581,WUNYRQFX,63.86
8582,IODFBWJD,86.26
8583,JZHGTROR,47.95
8584,VVJXSKXI,42.19
8585,XTMZJMIR,66.72
8586,ARLLDHKC,106.79
8587,VGYKBBAC,74.23
8588,LMZSERXH,67.76
8589,NVESPNIN,118.78
